temperature,vibration,current,pressure,runtime_hours,health_status,rul
42.32,3.7342,10.2711,109.2,1320,0,147
75.28,4.6339,19.7155,137.97,3839,1,71
71.09,6.3121,14.3176,116.19,4385,1,75
54.24,3.1387,11.313,111.12,527,0,143
85.27,8.1276,31.5515,146.6,8556,2,9
50.75,1.5685,12.4132,99.03,501,0,126
86.11,11.7959,25.0312,124.75,9428,2,30
71.25,7.1519,11.5809,124.68,4463,1,35
78.32,5.3961,14.7522,100.97,4938,1,62
53.29,2.1214,13.6061,102.81,942,0,104
39.03,2.4515,11.2318,84.54,1796,0,89
71.7,5.8605,24.4168,122.8,4410,1,51
43.93,3.9696,10.2627,101.95,1758,0,144
72.62,5.5276,13.8267,113.79,4645,1,52
60.19,2.5191,11.7544,87.1,1462,0,146
63.0,6.7614,18.9695,106.14,3864,1,58
52.32,2.2411,16.1396,100.55,713,0,90
70.86,7.2629,20.2004,135.65,3334,1,58
43.65,3.2007,10.4194,89.11,1957,0,101
61.05,1.9059,15.2213,96.55,153,0,117
63.62,1.4754,10.9774,91.9,1475,0,103
73.44,3.5087,21.5771,132.3,4115,1,35
63.61,1.1287,14.4804,97.78,0,0,94
73.4,6.1133,18.2805,94.92,3370,1,68
76.53,5.1459,17.8254,101.77,3094,1,80
46.42,1.7817,12.184,88.02,1930,0,83
73.96,8.154,23.5917,142.59,6916,2,4
77.03,3.3231,15.9024,138.86,3426,1,30
85.95,8.4489,16.8204,142.53,6488,2,3
47.74,1.4524,9.5434,101.67,816,0,128
66.18,3.5272,15.5807,103.68,551,0,139
62.23,2.8663,9.6204,86.16,430,0,119
59.52,2.6169,11.5534,95.47,1612,0,93
52.27,2.5747,12.2968,113.16,999,0,150
48.77,1.5771,10.8639,123.64,1036,0,94
76.15,4.4537,15.3873,106.23,4208,1,71
97.33,9.7035,16.5527,114.48,5134,2,6
66.8,4.9715,24.2297,115.28,3031,1,51
79.93,4.0704,18.4,128.4,3496,1,39
59.44,0.5281,13.8821,89.46,1287,0,76
78.22,5.3574,21.2671,112.19,3622,1,53
71.4,7.29,16.531,104.32,2157,1,69
72.24,4.146,15.1925,94.7,2071,1,72
71.35,6.6489,17.7689,121.59,2293,1,53
71.98,5.6509,15.7105,106.05,3759,1,48
54.78,2.105,9.7659,97.24,658,0,113
87.25,9.1176,22.2858,150.11,9400,2,14
76.97,4.7085,17.635,98.26,4578,1,58
57.28,3.258,11.6325,87.36,1379,0,91
86.7,9.6118,24.7516,143.3,8060,2,24
52.4,3.9698,14.7855,93.94,911,0,134
79.87,9.5391,25.0221,140.48,8420,2,11
54.8,2.9864,11.9612,96.98,956,0,137
61.52,3.0052,8.784,109.95,990,0,116
63.39,1.276,10.6804,87.41,1696,0,114
76.97,8.6753,21.5531,165.84,9812,2,28
86.8,7.4588,24.5232,123.07,9078,2,8
58.56,4.245,10.4945,91.75,1399,0,98
48.67,2.0861,11.8102,89.91,1972,0,133
58.16,7.467,15.0494,126.79,2972,1,50
57.12,5.9852,14.2492,114.92,3148,1,74
61.99,1.5938,10.7273,93.99,1033,0,133
80.59,3.5468,8.7636,109.65,847,0,120
79.34,4.423,21.9091,127.75,2770,1,36
40.56,3.3214,15.5685,75.28,1714,0,102
60.17,2.2884,9.4044,101.01,1267,0,102
59.07,2.5157,11.8946,101.71,74,0,137
42.76,2.9259,11.8791,103.95,179,0,104
51.39,1.8061,14.144,85.95,1703,0,148
52.46,3.1205,8.5714,100.97,544,0,79
46.27,4.0611,8.749,106.73,238,0,81
48.63,2.2446,12.4462,107.87,1111,0,123
59.66,1.6344,14.707,103.22,1430,0,146
51.97,3.0324,12.6789,86.37,1741,0,135
59.36,5.5016,17.3242,111.24,2405,1,37
67.71,3.1119,13.5268,87.05,806,0,100
67.19,5.76,13.9769,93.73,3764,1,61
66.37,1.3763,12.825,120.09,690,0,135
95.53,9.3083,26.5413,123.29,9711,2,9
90.5,9.1821,22.3958,140.75,8974,2,24
63.75,6.8183,21.0258,106.96,2962,1,34
62.17,2.54,12.092,109.35,434,0,79
68.95,4.9638,20.7959,111.48,2584,1,29
60.23,3.1826,14.0847,98.24,582,0,109
67.42,5.4821,16.3882,134.94,3122,1,52
51.95,3.0786,14.5407,103.3,67,0,114
44.63,1.8915,12.0014,113.46,754,0,114
56.08,2.2408,11.8012,90.48,1916,0,98
61.24,1.0259,13.7243,103.29,1321,0,115
44.67,1.7085,12.776,95.63,153,0,88
69.86,4.9721,14.7138,104.74,4599,1,47
59.75,1.4721,14.9253,95.27,690,0,81
52.99,3.1006,13.2694,81.08,1459,0,110
42.75,1.6821,14.6368,105.55,1388,0,108
37.99,3.8222,13.9606,87.25,520,0,91
47.76,1.2253,10.1914,108.05,1056,0,101
46.42,3.2166,10.187,107.48,785,0,126
69.29,4.9879,20.9831,114.88,4884,1,48
81.41,12.2568,25.0113,137.13,7895,2,10
41.39,3.4518,15.3597,85.51,1281,0,109
59.31,2.5131,12.8286,103.03,937,0,141
43.2,1.7355,12.03,100.27,1218,0,129
67.41,4.0248,19.5088,121.72,2146,1,40
62.72,2.2933,9.817,102.28,957,0,122
58.73,3.4735,18.664,93.1,1135,0,75
89.0,4.9728,17.9831,125.22,2514,1,48
39.88,1.4829,11.4593,96.51,132,0,153
69.86,9.0713,31.1231,126.72,8938,2,14
52.78,1.9474,11.3982,105.4,335,0,130
53.86,2.3466,8.9262,85.12,676,0,91
52.93,0.7484,12.1803,90.8,185,0,84
55.52,2.5464,12.146,106.44,895,0,100
75.88,5.6525,20.9947,109.07,3147,1,34
84.58,8.2313,23.5926,132.78,6742,2,18
39.03,3.3274,13.1541,98.52,1311,0,100
57.55,3.6469,11.4532,92.71,1882,0,94
51.77,1.0133,14.3912,97.31,1176,0,143
83.82,8.6996,29.6543,129.78,7869,2,23
52.23,1.417,11.1788,110.56,492,0,120
65.27,2.6409,8.8299,98.25,1183,0,88
53.82,2.7153,11.9869,98.95,1120,0,142
59.31,1.993,11.1469,81.25,1608,0,112
63.86,2.722,8.1273,85.02,2000,0,142
73.79,4.3532,27.8993,128.36,4880,1,34
50.88,2.4993,12.5389,89.76,742,0,76
90.46,9.5149,23.3593,118.57,5122,2,10
86.61,5.5487,22.0228,138.12,7065,2,1
56.42,1.1883,10.5673,113.04,1416,0,135
71.33,4.5361,10.7763,129.45,4782,1,33
56.7,2.803,10.1199,109.6,1270,0,94
54.48,1.1231,10.6878,112.65,229,0,109
72.54,4.6307,19.552,113.0,2027,1,47
72.88,6.2949,17.9657,114.0,2125,1,33
41.58,2.0524,12.9304,78.93,1472,0,89
59.74,3.4561,12.2638,114.39,188,0,108
51.58,1.6435,11.7812,106.9,528,0,135
53.27,1.7911,8.7372,101.82,1353,0,104
54.55,2.626,11.2041,123.62,1164,0,97
49.87,0.8124,11.4139,96.97,9,0,147
70.13,0.1,11.7085,90.44,919,0,129
38.4,2.9158,12.9212,100.16,1292,0,97
44.62,1.3353,14.7212,90.7,952,0,85
80.84,5.7006,21.3249,127.98,4597,1,70
44.99,2.5426,11.4974,86.47,1602,0,130
51.9,3.6999,10.6744,108.85,1102,0,111
78.67,8.7009,21.4801,143.14,7136,2,22
68.67,3.5473,23.7668,134.1,2358,1,46
58.42,4.2638,13.5346,93.4,309,0,100
109.03,10.3169,26.2632,120.12,8423,2,8
76.21,5.2882,17.3873,122.77,2316,1,34
55.55,2.3908,15.4075,109.49,529,0,100
81.25,4.7904,15.5372,128.22,4952,1,51
36.7,2.9032,9.0978,106.25,979,0,116
56.0,1.1371,10.2333,117.75,1108,0,82
89.69,11.0165,21.8842,111.06,5608,2,16
45.53,1.5119,12.9691,73.03,702,0,95
80.78,6.1975,20.0703,101.17,3824,1,40
57.05,2.8995,17.4127,117.67,1329,0,105
57.57,2.3585,11.7907,95.08,389,0,107
39.91,1.5949,7.5925,69.01,1899,0,141
58.57,1.5798,13.1068,111.47,1639,0,105
70.45,3.8728,16.0883,107.16,4574,1,62
55.61,2.8479,9.544,114.08,787,0,114
73.54,4.9459,14.0878,82.06,2633,1,53
82.73,9.2811,29.1517,117.7,9101,2,20
55.43,2.2216,9.3978,121.66,1153,0,93
69.34,5.5063,14.4095,120.43,2876,1,40
50.15,2.2308,8.1479,87.42,1568,0,114
57.17,3.7623,11.9846,104.61,323,0,130
56.67,1.7901,13.0844,107.31,1665,0,135
63.02,7.692,18.2708,100.35,3156,1,30
77.86,10.1219,21.2684,148.55,9208,2,11
46.89,2.5486,12.5086,111.11,417,0,99
43.98,2.7533,9.9687,83.92,903,0,103
69.24,1.6092,15.798,90.74,478,0,133
68.22,4.9924,22.0515,121.62,4090,1,72
70.69,3.6497,15.4431,131.83,4861,1,42
68.89,3.4528,12.5726,101.19,1663,0,145
80.37,5.6632,19.8782,126.48,6445,2,14
74.8,1.9971,11.212,110.46,1852,0,132
59.09,2.985,10.5537,98.32,21,0,147
78.51,1.7094,11.387,87.99,205,0,131
78.71,9.7979,23.4803,141.53,7455,2,29
61.79,1.9934,10.6142,98.43,2051,0,107
67.09,1.5499,14.1954,96.47,0,0,141
57.08,1.336,8.8746,101.69,381,0,96
44.05,4.4908,12.8425,87.63,25,0,86
95.68,8.2947,24.0441,134.16,5323,2,14
50.28,4.2246,11.7057,80.77,1716,0,86
58.93,2.3355,12.1463,108.14,961,0,138
52.47,3.5367,15.1796,117.43,1579,0,136
74.04,3.1538,12.8364,97.18,1675,0,110
75.81,8.8027,19.628,137.13,7957,2,23
60.81,2.7488,12.8124,97.02,1430,0,139
90.79,6.7196,22.2852,102.27,7426,2,21
58.88,2.2873,14.1799,88.27,864,0,111
47.07,0.6047,11.4702,87.57,1678,0,97
77.94,10.0073,28.0117,107.83,5994,2,5
69.63,8.2972,32.5272,144.97,7728,2,1
56.99,2.8421,12.7462,103.88,881,0,129
92.85,7.3556,24.167,152.6,8544,2,11
69.13,5.8237,25.3145,108.48,4226,1,37
65.83,7.0158,19.5807,120.79,2873,1,79
65.49,2.256,12.0253,99.7,1605,0,113
81.66,6.4527,18.851,120.69,3505,1,40
73.83,7.7395,18.6393,117.53,2894,1,59
50.61,2.2397,10.142,95.65,542,0,96
69.62,3.5233,8.6392,112.55,1582,0,85
63.59,3.2283,12.0512,94.49,350,0,106
76.48,5.4657,17.7089,122.28,2339,1,55
50.82,4.1724,12.4677,96.25,1138,0,93
64.47,1.6064,12.3366,92.61,822,0,84
72.88,6.4001,16.6361,95.27,4393,1,60
57.56,2.3907,12.4183,109.78,1335,0,79
62.4,3.4475,14.6474,119.03,624,0,130
45.76,2.8463,13.8309,99.43,1530,0,107
74.89,3.9081,11.5428,107.82,2059,1,42
56.85,2.2761,7.4915,98.16,492,0,80
64.73,1.9708,7.9709,100.18,1573,0,106
58.91,1.294,15.1312,105.4,1830,0,98
76.71,4.275,15.5715,120.0,4404,1,33
60.28,3.3044,9.4936,90.16,981,0,148
72.01,6.2728,14.0104,128.61,3132,1,59
48.46,1.8981,13.4224,99.89,1204,0,94
58.71,2.2371,13.4455,93.96,1476,0,106
57.52,1.4806,9.7143,112.39,307,0,96
91.73,7.8326,24.382,125.3,8209,2,2
43.23,2.6472,14.7395,101.42,189,0,108
77.5,8.0759,24.4235,160.27,6632,2,4
70.6,5.7535,13.1807,116.71,2836,1,29
67.75,4.773,16.6227,127.48,3621,1,65
65.34,1.1175,7.3743,97.27,1727,0,126
70.25,7.0781,29.5975,136.1,6817,2,16
69.62,4.4329,20.6025,112.17,2281,1,77
49.56,3.3561,9.6664,90.78,1166,0,104
49.83,1.2427,14.7972,99.76,390,0,111
72.42,3.9374,20.3843,126.41,3421,1,50
92.21,8.0122,30.6086,95.99,8032,2,8
69.4,4.6413,11.2782,121.4,151,0,127
71.51,5.3593,12.7929,86.66,2072,1,70
56.48,3.7509,9.487,86.9,1964,0,115
77.36,6.0871,14.0821,139.46,5065,2,8
53.5,3.0513,11.2039,103.51,1087,0,141
87.1,7.7325,24.8381,131.17,6938,2,26
50.78,2.2048,13.8055,116.01,1070,0,93
66.82,4.6177,18.5784,111.31,4220,1,61
56.69,2.342,12.7041,104.1,744,0,101
52.63,2.84,13.97,106.83,846,0,95
60.27,2.5176,12.7068,99.17,1474,0,110
58.83,2.0995,12.0723,84.26,1330,0,109
49.22,2.3223,12.3192,84.82,1003,0,121
51.54,2.3234,10.5814,100.92,52,0,84
98.2,12.0235,25.9666,142.93,5277,2,2
55.61,2.6749,15.8186,99.17,1896,0,129
55.15,1.9093,15.0368,97.45,1632,0,107
46.29,2.4215,14.3125,110.22,1610,0,117
50.59,2.3534,12.2104,98.28,1631,0,123
55.82,1.1456,6.6494,88.42,1999,0,133
50.02,3.3688,11.1142,95.37,958,0,121
94.03,9.4474,21.2833,155.33,9333,2,27
49.52,2.3204,14.6412,88.73,1226,0,115
62.86,7.1322,17.9732,108.64,2308,1,74
60.6,0.8807,12.9703,118.19,190,0,142
71.94,5.1054,15.5773,119.88,4452,1,73
67.36,2.7186,10.2726,104.16,1629,0,129
56.28,3.7076,13.5815,108.75,1845,0,116
70.94,5.2637,23.0021,125.33,2190,1,64
70.12,4.4132,15.8891,102.69,3688,1,73
60.1,4.3712,13.7336,97.82,2322,1,66
46.21,2.2881,12.5373,90.07,905,0,126
90.88,8.9335,24.9145,156.51,9284,2,15
61.24,1.9486,11.2742,93.33,1754,0,136
52.77,1.2881,11.9785,91.33,1326,0,87
57.87,1.9569,12.7498,106.55,1379,0,117
55.67,3.7437,10.3091,112.05,729,0,94
63.37,3.0791,13.9397,86.02,506,0,145
57.03,1.626,16.8333,118.62,1224,0,136
75.57,4.8027,18.8068,104.48,3779,1,67
56.17,3.6888,13.5822,87.52,776,0,79
54.59,0.7253,13.7663,73.84,1091,0,139
83.96,4.216,12.5331,125.1,2564,1,61
33.4,3.7377,14.0471,105.74,800,0,93
61.26,2.609,11.3791,117.65,196,0,143
73.55,2.6901,6.9687,101.6,1951,0,146
74.62,5.279,23.8396,119.69,4354,1,63
50.44,3.4554,11.7517,99.57,1063,0,140
83.1,4.969,21.5434,122.27,8901,2,18
39.42,4.0022,13.9133,105.15,770,0,112
65.56,2.3352,11.3784,104.34,132,0,116
49.77,2.4611,9.1599,110.29,1583,0,145
62.08,2.8353,10.5128,107.27,135,0,147
58.38,2.5603,14.8366,110.7,506,0,128
69.25,3.3857,16.7249,112.2,4038,1,50
81.5,4.6416,17.4744,124.61,4424,1,51
89.48,7.9189,26.1291,129.69,7374,2,20
58.69,3.3247,15.0559,102.42,1456,0,128
73.47,2.6629,9.5962,109.15,1608,0,84
68.47,5.918,10.9288,119.0,3487,1,79
76.07,4.9612,20.8084,98.75,3747,1,63
45.88,3.6819,14.4564,97.99,1063,0,147
51.39,0.6259,10.6415,87.07,823,0,130
90.24,9.3513,22.0296,146.62,7808,2,9
97.74,7.1155,22.5367,140.44,8827,2,17
66.99,1.8515,12.2481,104.26,66,0,100
51.15,2.5548,15.8902,91.65,159,0,137
97.49,10.9607,27.1765,106.67,6162,2,0
52.06,1.6954,12.2059,94.75,1584,0,81
64.86,5.3568,15.6256,107.63,4136,1,48
54.09,1.1652,13.4797,99.4,1311,0,90
59.02,1.42,12.8614,105.47,1063,0,88
96.84,6.0828,27.8488,155.06,4993,2,26
57.57,2.1987,15.4525,100.17,898,0,110
44.31,2.1185,12.1911,88.31,943,0,124
50.3,1.1072,10.3568,83.31,38,0,119
52.48,1.0003,13.7288,79.3,1549,0,123
72.17,10.7607,35.2857,155.8,5243,2,1
56.09,1.7657,14.5735,108.81,1786,0,102
81.81,7.4321,28.9019,138.36,8173,2,28
87.67,5.4554,12.4529,116.84,3426,1,42
72.97,5.6762,17.2314,149.45,2105,1,43
50.03,3.1332,13.1158,96.51,1133,0,127
51.07,3.0875,13.6602,112.94,1894,0,100
75.39,6.4146,19.7401,109.06,3180,1,53
85.49,7.3655,27.3361,122.9,7441,2,8
55.38,2.0876,10.1635,105.6,212,0,135
83.28,7.5543,24.2856,142.18,8334,2,16
56.01,3.0843,14.203,124.47,205,0,145
47.4,1.3034,10.0945,106.04,965,0,80
64.26,2.1082,15.2123,81.24,621,0,139
70.7,1.5262,13.3538,94.51,208,0,86
72.29,5.8593,18.016,118.77,3899,1,49
70.95,5.2061,15.7075,104.26,2129,1,49
66.75,2.5765,19.689,111.11,4070,1,53
89.48,5.911,30.3547,162.59,7693,2,23
51.13,1.9396,11.3324,96.95,1728,0,129
48.21,3.3476,11.5113,75.69,817,0,108
59.53,2.8751,9.9044,100.63,1061,0,107
84.55,7.5778,20.7736,123.23,8621,2,25
80.11,4.015,17.9791,120.4,3886,1,60
60.33,2.7835,11.702,88.78,520,0,131
82.48,5.1125,13.9253,100.89,2596,1,62
51.61,1.7833,8.6522,98.68,778,0,107
63.71,2.3567,10.5743,86.82,708,0,135
84.32,4.3638,13.8589,117.81,2806,1,30
75.35,5.7436,20.5128,97.47,3638,1,28
72.05,6.7856,21.1159,110.22,2859,1,28
79.4,8.48,20.0459,148.25,8590,2,4
45.63,1.9168,12.6808,96.09,1142,0,100
71.86,4.3727,15.3783,111.7,4879,1,45
47.96,2.0453,12.4581,112.34,262,0,106
81.82,8.3009,23.6177,147.46,8079,2,15
54.45,1.4292,7.6131,107.5,1001,0,90
54.52,3.8233,11.8619,93.08,1649,0,93
56.79,3.829,9.3111,96.82,75,0,77
63.82,7.1104,16.4244,115.27,2297,1,58
59.29,2.8317,14.6686,114.54,1894,0,100
70.03,2.781,21.6741,105.32,4932,1,68
63.87,4.3533,12.3523,115.3,3782,1,60
75.37,4.9434,18.5176,89.28,3244,1,41
54.44,4.08,12.046,94.15,1444,0,136
65.75,3.9266,17.2275,106.93,3357,1,74
56.31,2.1867,13.4496,120.24,1531,0,121
78.44,11.4307,26.9172,136.76,5617,2,1
59.96,3.7185,20.976,126.46,4219,1,40
62.32,1.8414,9.8561,98.02,1714,0,123
88.61,7.2589,20.5638,125.46,6664,2,19
54.49,1.9691,9.6533,104.12,239,0,111
53.45,2.3858,16.6009,113.3,396,0,141
55.81,2.2085,10.2405,97.68,0,0,126
50.52,2.3645,11.7949,106.6,1625,0,129
80.08,4.8828,21.9372,131.54,3147,1,38
97.7,8.3459,20.357,124.74,6208,2,8
60.05,5.9119,19.4881,120.36,2146,1,74
68.17,5.5569,16.0798,100.97,2279,1,37
28.94,4.0728,8.2422,100.96,571,0,118
96.16,10.5227,22.1331,134.17,5383,2,21
80.02,5.6521,16.9813,126.71,2350,1,63
40.86,3.2216,10.9578,101.81,770,0,84
64.62,2.2433,9.7914,96.52,1463,0,143
89.79,7.6463,31.1596,121.98,9003,2,18
89.73,9.4724,26.2731,133.09,9697,2,29
55.06,2.1561,13.8207,92.91,144,0,83
81.86,6.4238,16.2072,110.06,2508,1,30
46.88,2.6169,14.2702,103.69,1220,0,95
64.08,3.2667,11.2837,106.1,1730,0,127
58.01,2.8329,11.2365,97.14,334,0,113
73.81,4.4965,22.5118,98.84,2650,1,37
59.32,2.8304,10.6919,99.08,183,0,83
51.89,2.8565,12.9014,93.41,1424,0,144
53.15,2.8717,11.2805,98.55,971,0,98
94.74,8.3039,21.6856,139.1,6163,2,18
59.85,2.7705,7.2827,107.19,319,0,85
50.38,2.6692,10.4331,105.02,1723,0,124
54.91,2.5661,12.5518,79.43,1664,0,143
64.49,3.1237,10.0731,102.54,1435,0,122
48.23,2.4617,14.3543,106.69,285,0,132
84.5,10.5364,18.8112,139.03,8773,2,19
66.3,3.5661,18.5255,105.38,2331,1,27
76.12,4.9952,14.7062,114.99,3352,1,56
66.5,5.5919,16.5419,122.59,4091,1,45
76.91,2.1646,11.4324,124.22,1042,0,130
74.41,4.4766,18.9227,103.61,3197,1,64
86.91,6.1043,16.4231,112.53,5060,1,52
64.68,4.4979,13.6678,102.15,4548,1,63
34.33,2.6657,11.7629,97.8,1643,0,106
65.34,1.9952,11.8096,80.3,1295,0,92
50.42,3.017,9.6505,100.06,925,0,137
57.03,3.5247,11.3059,120.65,966,0,88
86.97,7.7823,19.0324,149.41,9979,2,15
49.8,4.093,12.4267,79.81,95,0,136
57.29,3.3985,10.5155,89.49,1393,0,147
51.5,3.3204,6.4954,97.98,1233,0,107
37.67,2.0759,10.881,104.37,364,0,101
78.89,6.0474,15.9105,101.97,3335,1,40
81.37,9.3489,22.256,140.97,7164,2,16
60.47,3.0757,13.8159,105.61,1117,0,141
85.01,4.8598,18.4928,110.16,2347,1,53
75.85,6.6331,19.45,127.4,3731,1,65
99.71,9.6658,26.405,126.5,6933,2,22
53.49,1.6691,11.9043,121.99,1005,0,87
54.31,2.0102,8.9057,104.27,404,0,140
83.89,8.7634,19.1535,150.43,5614,2,11
51.24,3.3353,10.384,113.14,1404,0,84
60.0,1.5481,11.2467,90.44,1682,0,143
95.64,7.5408,20.2684,110.24,6345,2,20
57.62,8.074,19.8655,118.46,2912,1,74
61.46,0.8992,10.0014,83.15,1261,0,110
61.52,1.6282,9.475,76.37,1096,0,76
64.51,2.267,13.5305,90.31,1811,0,91
67.12,7.4368,27.0775,130.76,6743,2,27
66.97,6.9997,20.0656,90.68,2770,1,82
58.81,2.2875,12.1404,109.73,318,0,146
66.43,6.4268,9.8186,119.04,2635,1,28
50.59,3.0731,13.3346,98.66,372,0,84
52.23,2.2075,8.8773,110.64,1707,0,98
65.67,3.2253,12.2587,85.84,1747,0,115
47.57,1.8338,12.3138,100.65,336,0,131
48.53,3.0629,11.3775,110.23,1005,0,138
56.76,2.1552,12.4028,102.47,795,0,89
55.24,3.7019,9.0799,92.35,485,0,121
68.43,4.1486,26.1191,125.7,3926,1,70
60.74,2.6383,12.741,98.9,972,0,126
61.0,2.9502,20.6254,116.36,4391,1,68
67.72,5.4839,15.5256,114.36,3819,1,37
52.83,2.1052,10.8708,107.76,1480,0,142
105.5,7.2664,22.0334,114.58,8600,2,23
64.99,3.7243,14.2616,89.72,268,0,78
70.72,4.9646,17.9328,114.0,3901,1,43
56.39,0.5921,14.0542,106.52,472,0,103
84.72,9.3313,20.1192,140.55,9378,2,0
79.46,9.5965,24.7338,119.43,6972,2,21
63.59,2.7654,12.7988,80.94,1008,0,130
87.82,8.8406,23.7385,128.54,8890,2,6
59.29,2.1441,10.9686,93.94,1514,0,85
66.91,7.2251,19.1644,101.41,2192,1,37
43.03,1.4289,10.5003,95.68,1661,0,88
60.43,2.4828,12.0119,103.25,1737,0,128
50.85,1.5635,13.1928,111.74,105,0,110
59.86,3.7921,11.6604,79.33,1316,0,88
52.87,3.7398,11.2897,93.41,860,0,105
52.85,2.0798,9.8761,95.4,665,0,104
83.32,7.1256,29.1772,133.87,6348,2,27
62.57,3.2636,10.9644,88.13,975,0,77
75.02,8.7097,27.1401,118.71,5030,2,12
48.26,3.2192,9.4085,101.91,1018,0,78
62.61,2.6044,14.4293,84.31,1562,0,91
54.71,2.9758,9.8174,102.68,278,0,97
54.72,2.4431,15.4733,118.0,1294,0,148
58.53,3.1954,13.1498,102.98,562,0,104
65.41,3.3999,13.9092,86.37,1534,0,111
83.16,9.6192,22.1634,134.09,7365,2,15
100.02,7.6303,20.9001,152.21,5406,2,24
70.02,1.7755,12.7775,116.85,923,0,131
51.0,1.0091,6.9686,96.68,1044,0,123
68.25,3.6753,19.6963,118.19,4349,1,42
57.63,1.7103,13.7929,84.49,106,0,117
59.15,0.5295,12.6223,100.61,731,0,89
56.23,4.4613,9.9709,106.7,1758,0,126
36.6,2.2278,7.2391,106.21,140,0,81
82.71,10.0977,25.4305,116.59,6752,2,0
83.03,9.15,27.1584,118.24,5225,2,8
50.47,3.8307,11.2439,94.09,435,0,102
63.65,4.0802,14.2953,95.56,1489,0,99
70.74,5.6404,17.7559,113.13,3686,1,58
49.49,3.0524,13.4246,100.01,1031,0,150
43.2,1.2919,15.431,115.96,612,0,145
77.15,6.6259,17.239,105.58,4876,1,30
93.57,8.3573,21.6724,110.4,7276,2,15
71.37,6.1481,17.5461,106.75,2465,1,76
59.8,6.115,18.3668,133.79,3989,1,49
59.72,0.1,9.9492,125.27,860,0,142
87.17,4.4754,23.9605,119.9,5130,2,2
60.54,1.1029,10.8115,101.89,858,0,91
66.21,3.631,10.0945,102.12,1352,0,97
80.09,8.9791,23.8335,109.86,7693,2,18
68.27,6.2034,19.7762,110.97,4481,1,76
62.08,2.7082,9.1356,94.62,1001,0,134
64.35,2.4107,12.9024,88.67,380,0,99
66.13,7.8023,20.062,119.75,4484,1,54
89.75,5.4235,22.1222,111.16,3658,1,77
65.85,6.3453,19.0194,112.81,4747,1,37
45.68,2.0112,11.3972,104.41,231,0,147
66.82,7.4292,20.0949,95.12,2029,1,52
37.46,3.1988,12.7821,108.32,1405,0,136
71.46,8.0213,31.2507,101.14,8074,2,28
80.57,4.8515,20.3692,100.26,5022,1,76
62.23,3.9443,15.5094,117.9,71,0,142
51.7,3.089,15.5078,96.16,18,0,129
61.77,2.4084,12.4133,91.35,2071,0,123
60.87,2.3488,10.1215,110.72,108,0,102
56.42,2.4642,9.5244,103.8,1111,0,84
64.4,6.7415,21.0289,92.88,2282,1,34
53.52,0.3208,13.1501,89.2,153,0,108
50.58,2.0586,12.1718,105.06,1189,0,106
95.56,8.9649,21.1039,143.22,5664,2,20
37.95,3.1596,11.522,101.35,805,0,130
50.71,1.2568,11.0009,105.61,778,0,119
58.34,2.8873,12.5251,90.2,77,0,151
51.24,2.0248,10.9659,94.42,1474,0,138
74.95,5.5428,16.7029,125.69,4029,1,36
96.17,8.4169,22.5985,144.97,8696,2,14
49.45,2.603,10.0556,89.4,576,0,148
70.43,5.9916,15.6905,117.74,3209,1,65
77.98,7.5688,22.1856,158.01,6278,2,6
57.47,3.0113,12.1304,112.88,1184,0,139
45.95,2.3236,13.3396,88.48,952,0,144
64.96,5.7163,15.4149,91.9,3690,1,59
64.46,2.4747,9.7095,101.48,1758,0,77
46.75,2.3567,14.0315,100.38,1558,0,153
91.39,9.6727,18.7257,130.34,7447,2,20
49.96,1.3929,10.7613,86.43,1195,0,82
55.33,2.274,15.9709,97.59,738,0,145
60.71,2.4929,11.5808,84.46,530,0,107
54.69,2.5013,10.6877,97.39,991,0,104
59.04,3.0807,18.2615,99.76,1531,0,112
53.3,2.7903,14.7561,85.41,891,0,104
65.02,2.6706,16.5887,90.26,1814,0,137
51.53,4.0304,10.683,116.12,102,0,119
63.96,2.7878,12.5732,100.25,1352,0,132
68.34,6.174,19.3946,102.23,3871,1,58
50.59,2.6178,13.6937,83.25,1348,0,128
52.56,2.3891,13.6987,111.54,1296,0,92
60.87,5.3548,21.4504,128.4,4715,1,74
54.93,2.6532,14.5574,118.15,1598,0,136
64.28,4.2968,18.986,128.52,3119,1,67
75.36,7.0601,14.1236,130.88,3255,1,55
54.58,1.9126,10.6555,113.81,1581,0,90
50.45,2.5116,13.457,97.67,863,0,114
55.29,2.5562,13.4008,88.68,104,0,125
64.44,2.4282,14.9688,93.79,1184,0,114
72.16,5.4912,20.9451,99.14,4255,1,74
76.07,4.0127,15.405,116.43,4543,1,71
36.65,2.7455,13.9847,120.14,1909,0,99
59.15,3.2016,10.5325,89.73,233,0,95
52.81,2.9818,13.5713,97.28,703,0,99
51.59,3.0866,11.4441,101.33,823,0,95
42.66,3.0194,9.9151,86.53,1395,0,135
72.07,2.2712,8.3246,95.51,1263,0,129
54.37,1.2393,7.7637,103.84,283,0,126
69.57,6.5699,13.2092,106.14,2995,1,62
70.77,4.1852,22.2299,112.31,3747,1,36
63.1,5.3851,14.9079,112.48,4476,1,80
44.74,1.8015,13.1646,89.9,939,0,104
75.0,6.2466,17.5153,133.77,2501,1,57
49.56,3.0175,11.9521,94.86,949,0,125
78.68,7.1689,17.831,99.31,4915,1,61
55.33,3.8002,11.0208,90.28,1885,0,115
74.73,6.5566,13.752,124.67,2966,1,68
71.15,1.6998,11.7219,102.15,1309,0,88
